event_id,match_id,event_minute,event_type,event_comment
51,ff05beda,71',Foul,"Rodrigo De Paul (Inter Miami CF) wins a free kick, after being fouled by Griffin Dorsey (Orlando City)."
50,ff05beda,71',Foul,"Braian Ojeda (Orlando City) wins a free kick, after being fouled by Telasco Segovia (Inter Miami CF)."
49,ff05beda,70',Foul,"Facundo Mura (Inter Miami CF) wins a free kick, after being fouled by Martín Ojeda (Orlando City)."
48,ff05beda,70',Attempt Saved,Attempt blocked. Martín Ojeda's (Orlando City) with right footed shot from the center of the box with an xG of 13% is blocked by Facundo Mura.
47,ff05beda,70',Attempt Saved,Attempt saved. Martín Ojeda's (Orlando City) with left footed shot from the center of the box with an xG of 29% is saved by Dayne St. Clair.
46,ff05beda,66',Substitution,"Substitution: D. McGuire out, T. Spicer in"
45,ff05beda,66',Attempt Saved,Attempt blocked. Telasco Segovia's (Inter Miami CF) with right footed shot from the left half-space outside the box with an xG of 2% is blocked by Duncan McGuire.
44,ff05beda,63',Foul,"Mateo Silvetti (Inter Miami CF) wins a free kick, after being fouled by Griffin Dorsey (Orlando City)."
43,ff05beda,62',Attempt Saved,Attempt blocked. Mateo Silvetti's (Inter Miami CF) with right footed shot from the left side of the box with an xG of 4% is blocked by Griffin Dorsey.
42,ff05beda,61',Post,David Brekalo (Orlando City) hits the left post from the center of the box with an xG of 6%.
41,ff05beda,61',Corner,"Corner from the left, (Orlando City). Executed by Martín Ojeda."
40,ff05beda,60',Attempt Missed,Attempt missed. Martín Ojeda's (Orlando City) with left footed shot from own half with an xG of 2% goes over to the left.
39,ff05beda,59',Substitution,"Substitution: N. Miller out, I. da Silva Nogueira in"
38,ff05beda,57',Goal,"Goal! 2:2. Lionel Messi (Inter Miami CF) scored with left footed shot from the central position outside the box with an xG of 4% to the middle right zone. Assisted by Telasco Segovia, second assist by Tadeo Allende."
37,ff05beda,56',Attempt Saved,Attempt saved. Lionel Messi's (Inter Miami CF) with left footed shot from the right half-space outside the box with an xG of 3% is saved by Maxime Crépeau.
36,ff05beda,54',Foul,"Yannick Bright (Inter Miami CF) wins a free kick, after being fouled by Duncan McGuire (Orlando City)."
35,ff05beda,53',Corner,"Corner from the right, (Inter Miami CF). Executed by Lionel Messi."
34,ff05beda,52',Corner,"Corner from the left, (Orlando City). Executed by Martín Ojeda."
33,ff05beda,51',Attempt Saved,Attempt saved. Martín Ojeda's (Orlando City) with left footed shot from the left side of the box with an xG of 7% is saved by Dayne St. Clair.
32,ff05beda,49',Foul,"David Brekalo (Orlando City) wins a free kick, after being fouled by Germán Berterame (Inter Miami CF)."
31,ff05beda,49',Corner,"Goal! 2:1. Mateo Silvetti (Inter Miami CF) scored with right footed shot from the central position outside the box with an xG of 2% to the bottom left corner. Assisted by Telasco Segovia, second assist by Facundo Mura."
30,ff05beda,HT,Substitution,"Substitution: N. Allen out, M. Silvetti in"
29,ff05beda,45'+4,Attempt Missed,Attempt missed. Griffin Dorsey's (Orlando City) with right footed shot from the right half-space outside the box with an xG of 2% goes over to the left.
28,ff05beda,45'+4,Attempt Saved,Attempt blocked. Braian Ojeda's (Orlando City) with right footed shot from the right half-space outside the box with an xG of 3% is blocked by Yannick Bright.
27,ff05beda,45'+4,Yellow Card,Nolan Miller (Orlando City) is shown the yellow card
26,ff05beda,45'+4,Yellow Card,Tadeo Allende (Inter Miami CF) is shown the yellow card
25,ff05beda,45'+2,Foul,"Marco Pašalić (Orlando City) wins a free kick, after being fouled by Yannick Bright (Inter Miami CF)."
24,ff05beda,45',Yellow Card,Colin Guske (Orlando City) is shown the yellow card
23,ff05beda,45',Foul,"Lionel Messi (Inter Miami CF) wins a free kick, after being fouled by Colin Guske (Orlando City)."
22,ff05beda,44',Foul,"Colin Guske (Orlando City) wins a free kick, after being fouled by Tadeo Allende (Inter Miami CF)."
21,ff05beda,43',Foul,"Martín Ojeda (Orlando City) wins a free kick, after being fouled by Micael dos Santos (Inter Miami CF)."
20,ff05beda,42',Corner,"Corner from the right, (Inter Miami CF). Executed by Rodrigo De Paul."
19,ff05beda,42',Corner,"Corner from the left, (Inter Miami CF). Executed by Lionel Messi."
18,ff05beda,40',Foul,"Germán Berterame (Inter Miami CF) wins a free kick, after being fouled by Marco Pašalić (Orlando City)."
17,ff05beda,39',Corner,"Corner from the right, (Inter Miami CF). Executed by Lionel Messi."
16,ff05beda,36',Corner,"Corner from the right, (Inter Miami CF). Executed by Lionel Messi."
15,ff05beda,35',Attempt Saved,Attempt blocked. Lionel Messi's (Inter Miami CF) with left footed shot from the center of the box with an xG of 20% is blocked by Nolan Miller.
14,ff05beda,33',Attempt Saved,Attempt saved. Tadeo Allende's (Inter Miami CF) with right footed shot from the right side of the box with an xG of 4% is saved by Maxime Crépeau.
13,ff05beda,31',Attempt Saved,Attempt blocked. Lionel Messi's (Inter Miami CF) with left footed shot from the left side of the box with an xG of 7% is blocked by David Brekalo.
12,ff05beda,28',Attempt Saved,Attempt saved. Lionel Messi's (Inter Miami CF) with right footed shot from the center of the box with an xG of 30% is saved by Maxime Crépeau.
11,ff05beda,27',Attempt Saved,Attempt saved. Rodrigo De Paul's (Inter Miami CF) with right footed shot from the central position outside the box with an xG of 4% is saved by Maxime Crépeau.
10,ff05beda,24',Corner,Goal! 2:0. Martín Ojeda (Orlando City) scored with left footed shot from the center of the box with an xG of 8% to the bottom right corner. Assisted by Griffin Dorsey.
9,ff05beda,21',Foul,"Lionel Messi (Inter Miami CF) wins a free kick, after being fouled by Duncan McGuire (Orlando City)."
8,ff05beda,18',Goal,Goal! 1:0. Marco Pašalić (Orlando City) scored with left footed shot from the center of the box with an xG of 6% to the middle right zone. Assisted by Iván Angulo.
7,ff05beda,18',Foul,"Facundo Mura (Inter Miami CF) wins a free kick, after being fouled by Iván Angulo (Orlando City)."
6,ff05beda,15',Foul,"Telasco Segovia (Inter Miami CF) wins a free kick, after being fouled by David Brekalo (Orlando City)."
5,ff05beda,15',Foul,"Maximiliano Falcón (Inter Miami CF) wins a free kick, after being fouled by Duncan McGuire (Orlando City)."
4,ff05beda,12',Foul,"Duncan McGuire (Orlando City) wins a free kick, after being fouled by Yannick Bright (Inter Miami CF)."
3,ff05beda,11',Offside,"Offside, Inter Miami CF. Lionel Messi is caught offside."
2,ff05beda,7',Foul,"Colin Guske (Orlando City) wins a free kick, after being fouled by Lionel Messi (Inter Miami CF)."
1,ff05beda,4',Attempt Missed,Attempt missed. Yannick Bright's (Inter Miami CF) with right footed shot from the central position outside the box with an xG of 3% misses to the left.
83,12769fea,90'+4,Attempt Missed,Attempt missed. Malcolm Fry's (New England Revolution) with left footed shot from the left side of the box with an xG of 4% goes out of bounds.
82,12769fea,90'+2,Foul,"Jackson Yueill (New England Revolution) wins a free kick, after being fouled by Gustav Berggren (Red Bull New York)."
81,12769fea,90'+2,Substitution,"Substitution: A. Rojas out, G. Berggren in"
80,12769fea,90'+2,Substitution,"Substitution: C. Cowell out, T. Rosborough in"
79,12769fea,90'+1,Foul,"Juan Mina (Red Bull New York) wins a free kick, after being fouled by Malcolm Fry (New England Revolution)."
78,12769fea,87',Attempt Missed,Alhassan Yusuf (New England Revolution) with right footed shot from the center of the box with an xG of 3%.
77,12769fea,87',Corner,"Corner from the right, (New England Revolution). Executed by Carles Gil."
76,12769fea,86',Yellow Card,Dylan Nealis (Red Bull New York) is shown the yellow card
75,12769fea,86',Foul,"Dor Turgeman (New England Revolution) wins a free kick, after being fouled by Dylan Nealis (Red Bull New York)."
74,12769fea,86',Attempt Saved,Attempt saved. Eric Maxim Choupo-Moting's (Red Bull New York) with right footed shot from the center of the box with an xG of 3% is saved by Matt Turner.
73,12769fea,85',Foul,"Eric Maxim Choupo-Moting (Red Bull New York) wins a free kick, after being fouled by Brayan Ceballos (New England Revolution)."
72,12769fea,84',Corner,"Corner from the left, (New England Revolution). Executed by Jackson Yueill."
71,12769fea,83',Attempt Missed,Attempt missed. Andy Rojas's (Red Bull New York) with right footed shot from the central position outside the box with an xG of 5% goes over.
70,12769fea,82',Substitution,"Substitution: J. Ruvalcaba out, E. Choupo-Moting in"
69,12769fea,82',Substitution,"Substitution: B. Raines out, M. Fry in"
68,12769fea,82',Substitution,"Substitution: G. Yow out, J. Da in"
67,12769fea,81',Offside,"Offside, Red Bull New York. Jorge Ruvalcaba is caught offside."
66,12769fea,80',Foul,"Andy Rojas (Red Bull New York) wins a free kick, after being fouled by Brooklyn Raines (New England Revolution)."
65,12769fea,79',Attempt Missed,Attempt missed. Dor Turgeman's (New England Revolution) with header from the center of the box with an xG of 7% misses to the left.
64,12769fea,79',Foul,"Carles Gil (New England Revolution) wins a free kick, after being fouled by Dylan Nealis (Red Bull New York)."
63,12769fea,78',Yellow Card,Carles Gil (New England Revolution) is shown the yellow card
62,12769fea,76',Foul,"Alhassan Yusuf (New England Revolution) wins a free kick, after being fouled by Dylan Nealis (Red Bull New York)."
61,12769fea,75',Yellow Card,Brooklyn Raines (New England Revolution) is shown the yellow card
60,12769fea,75',Foul,"Andy Rojas (Red Bull New York) wins a free kick, after being fouled by Brooklyn Raines (New England Revolution)."
59,12769fea,75',Attempt Saved,Attempt blocked. Alhassan Yusuf's (New England Revolution) with right footed shot from the central position outside the box with an xG of 3% is blocked by Adri Mehmeti.
58,12769fea,75',Corner,"Corner from the left, (New England Revolution). Executed by Griffin Yow."
57,12769fea,74',Foul,"Dor Turgeman (New England Revolution) wins a free kick, after being fouled by Andy Rojas (Red Bull New York)."
56,12769fea,72',Substitution,"Substitution: M. Dos Santos out, J. Mina in"
55,12769fea,72',Foul,"Justin Che (Red Bull New York) wins a free kick, after being fouled by Jackson Yueill (New England Revolution)."
54,12769fea,69',Foul,"Justin Che (Red Bull New York) wins a free kick, after being fouled by Brayan Ceballos (New England Revolution)."
53,12769fea,69',Corner,"Corner from the right, (New England Revolution). Executed by Carles Gil."
52,12769fea,68',Attempt Saved,Attempt blocked. Griffin Yow's (New England Revolution) with right footed shot from the center of the box with an xG of 28% is blocked by Justin Che.
51,12769fea,66',Foul,"Ilay Feingold (New England Revolution) wins a free kick, after being fouled by Jorge Ruvalcaba (Red Bull New York)."
50,12769fea,64',Substitution,"Substitution: M. Polster out, J. Yueill in"
49,12769fea,64',Substitution,"Substitution: L. Langoni out, A. Yusuf in"
48,12769fea,63',Foul,"Adri Mehmeti (Red Bull New York) wins a free kick, after being fouled by Matt Polster (New England Revolution)."
47,12769fea,62',Attempt Missed,Cade Cowell (Red Bull New York) with right footed shot from the right side of the box with an xG of 2%.
46,12769fea,58',Foul,"Luca Langoni (New England Revolution) wins a free kick, after being fouled by Matthew Dos Santos (Red Bull New York)."
45,12769fea,58',Corner,"Corner from the left, (New England Revolution). Executed by Griffin Yow."
44,12769fea,57',Offside,"Offside, Red Bull New York. Julian Hall is caught offside."
43,12769fea,56',Attempt Saved,Attempt saved. Dor Turgeman's (New England Revolution) with left footed shot from the left side of the box with an xG of 3% is saved by Ethan Horvath.
42,12769fea,55',Offside,"Offside, Red Bull New York. Jorge Ruvalcaba is caught offside."
41,12769fea,53',Goal,"Goal! 1:0. Julian Hall (Red Bull New York) scored with header from the center of the box with an xG of 54% to the lower right central zone. Assisted by Adri Mehmeti, second assist by Matthew Dos Santos."
40,12769fea,53',Corner,"Corner from the right, (Red Bull New York). Executed by Matthew Dos Santos."
39,12769fea,52',Attempt Saved,Attempt blocked. Jorge Ruvalcaba's (Red Bull New York) with right footed shot from the left side of the box with an xG of 2% is blocked by Brayan Ceballos.
38,12769fea,50',Foul,"Andy Rojas (Red Bull New York) wins a free kick, after being fouled by Brooklyn Raines (New England Revolution)."
37,12769fea,47',Foul,"Will Sands (New England Revolution) wins a free kick, after being fouled by Cade Cowell (Red Bull New York)."
36,12769fea,46',Foul,"Emil Forsberg (Red Bull New York) wins a free kick, after being fouled by Matt Polster (New England Revolution)."
35,12769fea,HT,Substitution,"Substitution: R. Donkor out, A. Rojas in"
34,12769fea,45'+2,Corner,"Corner from the left, (Red Bull New York). Executed by Emil Forsberg."
33,12769fea,45'+1,Corner,"Corner from the right, (Red Bull New York). Executed by Matthew Dos Santos."
32,12769fea,45',Attempt Saved,Attempt blocked. Cade Cowell's (Red Bull New York) with right footed shot from the right side of the box with an xG of 5% is blocked by Will Sands.
31,12769fea,44',Foul,"Cade Cowell (Red Bull New York) wins a free kick, after being fouled by Will Sands (New England Revolution)."
30,12769fea,44',Offside,"Offside, New England Revolution. Luca Langoni is caught offside."
29,12769fea,42',Foul,"Dor Turgeman (New England Revolution) wins a free kick, after being fouled by Matthew Dos Santos (Red Bull New York)."
28,12769fea,39',Yellow Card,Dor Turgeman (New England Revolution) is shown the yellow card
27,12769fea,39',Foul,"Dylan Nealis (Red Bull New York) wins a free kick, after being fouled by Dor Turgeman (New England Revolution)."
26,12769fea,35',Corner,"Corner from the left, (New England Revolution). Executed by Griffin Yow."
25,12769fea,34',Attempt Saved,Attempt saved. Griffin Yow's (New England Revolution) with left footed shot from the left side of the box with an xG of 4% is saved by Ethan Horvath.
24,12769fea,34',Foul,"Will Sands (New England Revolution) wins a free kick, after being fouled by Cade Cowell (Red Bull New York)."
23,12769fea,33',Corner,"Corner from the left, (Red Bull New York). Executed by Emil Forsberg."
22,12769fea,32',Attempt Saved,Attempt blocked. Cade Cowell's (Red Bull New York) with left footed shot from the center of the box with an xG of 11% is blocked by Mamadou Fofana.
21,12769fea,32',Corner,"Corner from the left, (Red Bull New York). Executed by Emil Forsberg."
20,12769fea,26',Foul,"Emil Forsberg (Red Bull New York) wins a free kick, after being fouled by Matt Polster (New England Revolution)."
19,12769fea,25',Foul,Foul by Carles Gil (New England Revolution).
18,12769fea,24',Foul,"Cade Cowell (Red Bull New York) wins a free kick, after being fouled by Will Sands (New England Revolution)."
17,12769fea,23',Foul,"Brayan Ceballos (New England Revolution) wins a free kick, after being fouled by Emil Forsberg (Red Bull New York)."
16,12769fea,22',Foul,"Julian Hall (Red Bull New York) wins a free kick, after being fouled by Brooklyn Raines (New England Revolution)."
15,12769fea,21',Yellow Card,Ronald Donkor (Red Bull New York) is shown the yellow card
14,12769fea,21',Foul,"Brooklyn Raines (New England Revolution) wins a free kick, after being fouled by Ronald Donkor (Red Bull New York)."
